# Hipparcos bright-star supplement for Gaia DR3 — generated by hipparcos-gaia-match
# Position propagated from Hipparcos epoch (J1991.25) to ref_epoch J2016.00 via Hipparcos PM.
# fitted_g_mag uses G ≈ +0.0222 +1.0109*Hp -0.4422*(B-V) when B-V is present,
# else the fallback G ≈ -0.2005 +0.9990*Hp.
hip,ra_j2016,dec_j2016,parallax_mas,pmra_mas_yr,pmdec_mas_yr,b_v,fitted_g_mag
65965,202.878881,-46.735310,7.0900,-22.8500,-16.7500,0.0060,7.6520
40367,123.624632,-38.508635,3.2900,-15.3100,24.4000,0.1320,7.8995
97029,295.794900,38.671715,2.2600,6.9000,0.3000,1.2200,5.9223
98127,299.148765,-27.622056,1.5200,3.3100,-4.6800,0.2000,8.9410
17893,57.409406,67.165375,3.9900,13.6900,-28.1500,1.0660,6.6778
29367,92.846592,20.905399,-0.9300,1.0000,-3.1600,0.1550,6.8683
101557,308.727566,-41.987075,2.9700,17.8300,-25.9900,0.1610,7.3105
52564,161.199218,-50.885011,8.4600,-44.8300,5.6100,0.8360,7.4366
98728,300.788009,41.474599,9.3000,19.9500,31.8500,0.3500,6.9438
63307,194.608096,-51.509176,3.8100,-49.2800,1.3000,0.9180,7.1678
91597,280.196869,-13.333981,3.7300,-25.4300,-13.3900,1.1600,8.2436
92385,282.403699,-27.125110,3.6800,12.7300,-2.5500,0.2320,7.6632
94747,289.193411,10.979661,3.6200,-6.4900,2.2700,0.2180,8.2962
99454,302.784393,39.729962,12.0100,-47.6000,-93.5800,0.5700,8.6864
11675,37.654019,72.223800,0.7000,-2.7000,6.6800,1.7600,7.1190
69948,214.712549,-37.330005,6.6800,24.0400,-7.9500,0.2830,8.0046
60493,186.022143,-66.113995,2.1500,-17.4100,-3.2600,0.9970,8.3561
21902,70.653044,38.389631,0.7300,1.9500,-1.1700,0.3860,7.9591
100852,306.719196,-37.403412,25.2100,-255.0600,-114.2500,0.9610,5.9054
90989,278.390923,-33.622302,5.1500,5.0100,-19.7700,0.3880,8.4131
41424,126.735694,-36.680765,1.7000,-1.9500,5.7400,1.5330,7.2598
99449,302.771167,32.286899,2.0500,6.5800,9.3000,0.0230,7.3816
44166,134.934614,-54.237025,5.5600,-7.2300,-18.5600,0.2820,7.5602
78575,240.664435,-29.135842,7.2300,34.5400,-9.5300,1.3040,5.5819
46300,141.624520,-7.627267,3.7500,-13.3000,-13.8100,1.4200,8.4521
36739,113.352545,15.639099,5.2300,-16.0100,-7.1300,1.0710,6.2611
55537,170.631904,-53.369845,0.9600,-9.4200,0.6400,0.0370,6.8497
71947,220.729517,-52.645663,2.2800,-18.8700,-9.9400,1.3770,7.5512
78425,240.152452,-61.304907,17.2600,-270.4400,-210.1500,0.6220,7.7839
58401,179.612124,-41.923188,31.3500,-769.4600,-265.5900,0.7800,8.6846
30968,97.503000,-15.723637,5.0800,6.6900,22.8200,1.3020,7.1901
40321,123.492918,-36.322246,2.7700,-8.6600,7.8900,-0.1840,5.2491
93541,285.776946,59.444916,3.0600,0.4700,3.4500,0.0010,8.4427
90871,278.055957,-37.212418,1.4100,3.2200,-9.1100,0.0150,7.8603
96324,293.771920,33.556020,3.3000,-1.0900,-5.5800,1.0230,7.7583
38276,117.631304,14.841483,17.4200,-67.2500,-23.5700,0.4200,7.2061
90382,276.639689,-9.201669,1.2500,1.2300,-2.0600,0.6620,7.3316
48449,148.165543,-55.453882,2.0800,-15.5100,2.4800,-0.0780,8.0935
92623,283.088457,52.060171,5.1000,4.8500,18.3300,0.2790,8.4209
97396,296.929593,38.913651,2.4500,5.6600,3.3600,0.1100,8.7584
85763,262.867284,-41.928423,17.6700,88.1500,-99.4100,1.2000,8.4180
89262,273.233997,-19.745216,0.4800,3.9600,-0.5400,0.4970,8.1021
87527,268.229404,-24.215132,0.9800,-6.7800,-9.0800,2.0870,7.8842
78463,240.265613,-55.631576,1.2800,-7.5500,-2.9000,1.2180,7.8540
76876,235.473210,-12.759875,3.1600,-2.6500,7.8100,1.0760,8.2706
29785,94.067817,-17.939328,2.0400,-6.1900,3.1700,0.0260,8.8967
50881,155.846147,-61.717108,3.4500,-6.8100,-6.5500,1.0500,7.8777
67340,207.030212,-42.721352,-0.5600,-28.5500,-2.3600,1.2010,8.4681
33079,103.340956,-18.932688,7.1200,-9.9800,35.1600,0.1560,6.1501
99109,301.821289,-39.352674,1.4600,-8.4200,-7.3300,1.0280,8.2918
37592,115.703628,7.081436,3.0100,-2.4900,-18.2700,0.2250,8.5054
85036,260.694334,-37.656105,1.9000,-2.4500,-10.5700,,8.5408
93123,284.558079,-28.752564,1.2400,2.7200,-2.1700,0.0690,8.7766
101787,309.433123,-41.227861,11.1800,38.4100,-51.0700,0.4340,6.5226
86381,264.770327,-70.694202,6.1600,-0.8700,4.2900,0.2440,7.4355
15686,50.520729,62.741250,6.3300,29.9400,-28.2800,0.6870,7.4317
51203,156.875875,-63.523225,6.2500,-18.0200,8.7900,0.2060,8.3318
100834,306.682393,39.495934,3.9800,4.5900,2.1700,-0.0580,7.2152
29229,92.442845,-20.505351,5.4400,-1.3800,-50.1300,1.2250,7.2848
87699,268.700122,-42.923905,3.4800,15.1500,-19.1900,0.2440,8.2746
81874,250.859552,-28.311556,6.2500,-22.6100,-16.2200,0.4430,8.0552
98539,300.269925,-42.169823,5.4900,22.4700,4.3900,0.4610,8.1079
62277,191.425841,-50.180257,20.3500,-248.8500,-86.8000,0.4450,7.0333
30381,95.826694,-14.835402,10.6100,15.8100,-11.0500,0.2250,6.9587
74006,226.858289,-49.088570,9.3500,22.2900,9.5000,0.9200,5.4484
34218,106.421324,20.995796,3.7800,-7.7300,-8.2200,0.3000,7.7747
75902,232.548148,-60.490926,5.1400,-13.5100,-9.5600,0.1060,8.3963
83583,256.243359,-38.618392,0.3600,-4.1600,-8.5000,0.1120,8.9395
93224,284.849260,-19.279486,1.1000,1.3700,-28.6500,1.5820,5.9138
39635,121.495998,6.000168,0.2900,0.2700,2.0300,1.8010,8.3039
36399,112.357061,-7.550609,35.9500,50.7800,125.9300,0.4870,5.7308
74696,228.973642,-48.073698,19.3200,5.0800,-8.3900,0.2100,5.9544
35407,109.660457,-29.295797,2.0600,-2.9600,8.3800,-0.0780,8.8921
100865,306.777948,44.079206,2.9300,2.3700,3.1000,-0.0180,8.4005
35006,108.636829,16.606235,2.7200,-2.4900,-2.7600,0.1820,8.1504
51989,159.330753,-49.247416,2.4300,-4.6300,-1.4200,1.5960,7.6970
88250,270.310748,56.967703,4.3000,6.7800,13.7400,1.0220,7.0915
40217,123.211101,4.928452,4.6900,-10.5800,-14.2200,-0.0010,7.3619
52834,162.049445,-52.304626,1.4400,-16.7200,5.2500,-0.0270,8.5258
88183,270.138654,-2.306032,4.8800,-2.0600,-4.1400,0.2200,8.8816
74876,229.540839,-47.899854,13.2000,2.8200,14.4800,0.5040,6.8555
35769,110.680470,-26.011334,0.9600,-2.2800,2.5000,-0.0730,7.2825
36875,113.712644,-44.296132,5.6200,-17.7400,2.3100,-0.0300,6.9198
27019,85.958782,47.713584,2.3100,4.0200,-17.1500,1.3010,6.7862
39957,122.390152,-56.085220,8.5800,1.5600,37.1400,0.2040,5.6538
98177,299.278234,49.650959,3.9200,-1.9900,-9.6900,0.0030,8.6036
36188,111.787452,8.289145,19.1600,-50.2800,-38.4500,-0.0970,2.9866
53939,165.550406,-48.798412,1.4800,-15.6900,5.1500,0.1250,7.7813
94718,289.103006,14.097411,13.1400,-0.4800,-59.8600,0.5930,7.9282
31615,99.253794,-16.356699,3.6100,-6.7200,5.0300,-0.0200,7.9162
95749,292.118193,0.404276,1.3000,-4.2900,-1.6300,1.4600,7.7571
32876,102.759786,-13.231756,1.4700,-5.6900,2.0900,0.0820,8.5787
45193,138.144097,-11.494674,0.3600,-15.1000,-0.7200,0.0740,8.3902
50932,156.028898,-64.815168,0.6200,-13.9800,-2.4000,1.2750,8.1422
35012,108.642363,-25.302403,4.2700,-13.8100,-0.8600,-0.0300,7.4354
21812,70.282253,57.911938,5.5800,17.1100,-24.6500,0.0750,8.1775
65493,201.344810,-47.633330,3.0400,-9.9400,-10.7600,1.3020,8.0999
9881,31.789045,74.869705,6.9700,29.5800,-16.3900,0.1280,7.7193
94968,289.881432,10.131185,1.1400,4.6600,-4.9600,1.8160,8.0243
67695,208.003332,-48.822859,3.7800,-50.7200,-16.9500,1.2670,8.0446
98121,299.131172,53.784648,2.4300,-2.8300,19.0600,1.6110,7.2961
100567,305.889530,34.377539,3.9900,6.9000,0.0500,-0.0250,8.4441
115661,351.460411,61.434786,-0.2300,-2.9000,-2.3000,0.7530,7.5946
19774,63.593275,54.524244,5.2100,-10.0900,4.9500,0.0950,7.4003
55388,170.129802,-32.102061,2.6700,-22.9600,6.1500,0.1580,7.5443
115950,352.375585,59.603557,2.8300,6.4500,-1.5700,0.4640,8.1672
51456,157.647470,-55.434246,2.3400,-10.7500,4.2600,1.1800,7.9820
81064,248.362008,-37.244597,6.3700,9.5500,12.2300,0.3410,7.9587
98836,301.061389,51.287796,6.5700,-5.3700,-26.7500,1.1190,6.6139
44896,137.205842,-10.757981,24.0900,-354.3800,-107.6200,0.6100,6.9805
30532,96.273782,16.994681,3.3800,-5.4200,-2.8300,-0.0500,7.1308
68877,211.550792,-54.206762,2.6000,-16.4200,-1.6500,-0.0360,8.2164
40907,125.219761,-4.866045,6.2000,-9.5800,10.5000,0.1470,7.4178
74415,228.123066,-63.033699,5.8200,-34.1900,-34.7000,1.4100,6.3336
42216,129.098183,-53.036382,4.1000,-23.1400,22.2200,0.0400,8.4457
51773,158.694234,-58.156104,0.2500,-7.8200,3.7900,-0.0380,8.2375
71239,218.533094,-42.099305,3.1600,-16.8100,-11.0300,0.0780,6.6496
94346,288.049134,57.673796,50.0000,217.7500,408.2600,0.8040,6.7835
85138,260.990086,-65.702191,2.6600,-1.1900,-12.7200,-0.0740,6.7674
49238,150.770204,-58.611448,9.0700,-25.6900,51.9200,0.4410,8.0662
95464,291.289361,-39.852371,2.8600,1.3100,-22.3500,0.0510,8.3599
11878,38.306415,59.999404,3.5300,-0.1100,-26.3300,0.0430,7.6963
33113,103.451980,-13.191346,1.6200,-3.8700,4.5500,-0.0850,7.6720
50602,155.056817,-33.128666,7.6700,-24.3400,9.8500,0.1980,7.4255
100838,306.692714,39.462260,2.5700,7.0000,1.5800,0.0060,7.8541
81155,248.618973,-72.915073,2.4200,-18.3600,-43.7500,1.1110,7.7396
100790,306.542194,38.861400,1.8200,1.5700,-3.6400,0.2210,7.9916
98026,298.797698,11.959445,1.7600,1.9600,-2.1300,-0.1410,7.9394
50757,155.460283,-24.435861,3.5300,-44.7900,3.7500,0.6490,7.2665
37151,114.523637,17.075585,0.9600,-9.1800,-6.9300,0.4920,8.2357
37370,115.063845,6.777358,0.4000,1.2500,-5.6500,1.6030,7.6029
38316,117.750320,-24.528687,6.4600,-2.8600,-29.1700,-0.0030,6.5237
54482,167.195092,-34.404690,3.7000,-3.4700,7.7500,0.6910,8.1780
66307,203.839415,-41.811897,2.3800,-2.7500,6.4200,1.0020,8.5965
100367,305.322205,35.883590,3.7300,-19.2900,-26.8200,1.1550,8.0840
62861,193.266610,-54.952452,8.6100,-96.6300,4.6800,1.3090,5.4179
34597,107.491319,7.724598,3.4500,-7.3500,-9.1800,1.5460,6.0612
117830,358.458242,60.853388,0.8500,-2.5700,-2.6700,0.6260,6.7409
55184,169.480982,-37.196462,10.5400,-49.6100,19.9900,0.4560,8.0090
98749,300.861011,39.049975,2.9900,7.9900,-4.6300,1.2910,8.1048
32535,101.836205,5.473794,3.3900,-1.5200,-2.7200,0.9250,7.5185
53576,164.407147,-45.875861,7.1300,-65.8900,3.9700,1.1420,6.4218
81180,248.718638,-47.989811,1.8000,-5.3000,-4.2500,0.0420,8.0606
44952,137.374320,-44.566628,-1.4700,-3.6600,6.9000,1.7030,7.1543
43282,132.259146,-39.414686,-0.2900,-10.7000,7.2100,-0.0650,7.5620
68131,209.213937,-49.112582,3.1300,-5.2400,-13.9400,0.7890,7.7505
91726,280.568480,-9.052540,17.4400,7.8700,2.0200,0.3580,4.6152
48705,149.017677,-68.829083,2.8200,-8.6200,4.8100,-0.0240,9.1007
70966,217.735829,-40.845140,3.1100,-13.1000,-4.1600,1.4410,5.8448
72065,221.108432,-44.707510,8.0100,-73.9100,7.7000,0.5390,8.8720
25052,80.457188,51.485222,19.8200,238.6700,-230.5500,0.6990,7.5578
42935,131.269364,-15.424991,12.6400,-53.4900,-49.9200,0.4910,7.8823
95096,290.197233,-38.746412,1.7900,14.5700,-15.1900,1.5190,6.7302
64026,196.805508,-52.016542,12.4600,32.0600,-10.7300,0.4820,8.5535
49663,152.082772,-57.289832,1.3800,-8.4800,2.9600,-0.0200,8.6441
73755,226.139533,-62.890213,5.1200,-73.9000,-56.8500,0.9690,7.9944
35041,108.711187,18.561938,1.3400,-4.1900,3.0700,1.1000,7.3603
44430,135.786429,-45.653731,0.3900,-22.5900,20.3200,0.8430,8.6769
41211,126.144955,-3.751355,36.7500,-211.0000,-25.8300,0.4780,5.4821
45368,138.683581,-4.543767,6.8200,-35.5400,-97.8300,1.1870,7.3825
50855,155.771569,-61.265647,1.6300,-8.3300,6.3700,1.2470,7.0324
76943,235.667010,-32.186076,3.7000,-9.6200,-9.3500,-0.0530,7.6073
81650,250.185090,-51.477682,20.4800,12.4300,130.1000,0.3210,6.2490
91843,280.870933,53.871712,2.7200,5.7100,-12.3000,0.0940,6.2281
95667,291.892835,-40.778723,3.3700,-10.5100,-26.0700,0.5570,8.8539
37279,114.822295,5.220395,285.9300,-716.5700,-1034.5800,0.4320,0.2355
21846,70.451256,54.671265,1.7800,-5.3700,-10.9100,0.1560,8.1720
45482,139.018152,-8.350356,6.1900,-43.5400,0.3300,0.3440,7.2093
38515,118.314302,1.974068,5.0100,-8.4200,-1.8800,0.9270,8.2152
90865,278.047379,52.115545,3.9900,-4.5100,1.7800,-0.0610,6.7010
80975,248.034260,-21.466229,18.6600,20.2100,36.2300,0.1300,4.4633
70699,216.899784,-53.268636,3.3100,-19.1100,-10.7800,0.4320,8.8283
111346,338.360036,55.928436,1.6600,5.7300,1.2500,1.3510,6.9157
52865,162.172286,-47.749760,6.9400,-75.8800,30.3800,0.9460,6.1850
96626,294.693955,-44.375214,12.5500,6.0700,-27.3400,0.5630,8.4166
95288,290.790741,-25.471520,2.8300,2.4300,-6.7100,1.1140,7.7989
45920,140.458006,-55.514347,11.8400,-64.2800,76.2500,0.1900,5.6094
43017,131.496230,-48.687158,3.7900,0.9400,-10.6200,1.1630,7.0494
83368,255.584042,-44.914723,1.4300,1.9400,-8.4600,1.3290,7.7544
97824,298.184763,-31.976792,0.8500,3.9300,-7.4000,0.1880,7.1166
89328,273.399755,-24.280703,0.0200,-0.2300,-18.3000,1.8860,7.5081
31700,99.472558,-18.237515,7.0300,-6.8600,-8.4700,1.1370,3.9877
100077,304.554131,40.121757,3.4700,-2.9600,-13.0200,0.1400,8.4014
41558,127.099114,-13.555059,5.9200,-24.2900,-8.5800,0.4040,7.8601
44491,135.971167,-52.898525,0.6500,-18.4000,14.2600,1.5740,7.2316
97835,298.212938,-25.205360,2.3100,28.6500,-28.0800,0.9440,8.5918
112780,342.595148,58.730056,4.3200,-5.0500,-13.5800,0.2290,8.9788
49318,151.004855,-55.908176,0.8900,-13.7200,6.7200,-0.0250,8.1408
103554,314.706441,-3.318283,5.4000,2.7200,-33.1100,0.3760,7.5187
98119,299.120310,10.553989,-0.5900,1.3700,-4.6300,-0.0090,9.1244
37025,114.132565,-25.332762,1.2800,-4.6000,4.7400,-0.0790,6.9819
32699,102.318930,-18.461133,2.4900,-1.2000,1.3700,0.0260,8.1587
49624,151.918626,-62.625451,1.4600,-18.5700,12.5200,1.1040,8.4402
36519,112.691038,-1.121316,4.6700,2.7100,-12.8500,0.1160,8.4424
70716,216.939143,-44.330379,8.7200,-42.3600,-27.3900,0.1220,7.0346
40097,122.862462,4.380466,2.7400,-10.3100,-1.0300,0.6680,8.0568
95629,291.764988,34.860847,2.9300,2.7500,7.1800,1.4580,7.2222
47007,143.711411,-12.130319,36.4200,2.3800,-174.0500,0.6230,6.3581
33546,104.574438,7.874360,3.3100,24.6500,-27.3400,1.3180,7.5874
30726,96.829278,21.293417,3.9900,31.2200,-35.8300,1.0110,7.6220
53613,164.527152,-35.564375,4.1200,0.3200,-2.0400,0.1160,8.7760
96943,295.614554,8.155680,21.0500,154.6100,141.4600,0.7330,8.7862
9513,30.591526,53.628767,3.9900,-10.6000,-9.5500,0.1680,7.6410
86092,263.914796,-46.505854,8.4600,-25.1300,-38.3200,-0.0200,4.6408
79199,242.468985,-33.546004,7.5300,-25.6900,-44.9100,-0.0750,5.6154
66962,205.865020,-42.681932,3.3600,-5.9600,8.0800,1.0890,7.5269
80685,247.104581,-24.750561,13.3300,-52.3400,-64.1500,0.4080,7.4338
36005,111.308024,8.742932,5.1600,-4.3200,-18.8900,0.4140,8.8060
94110,287.351191,-16.885897,4.0900,-11.9400,-20.4400,0.8880,7.7674
36028,111.361990,4.850843,1.3000,-6.5400,10.9200,1.6270,7.3294
84057,257.771327,-43.489512,6.4600,2.2900,10.1800,1.1670,7.3104
90113,275.833030,-20.653640,-0.3900,0.0200,-0.7600,2.1000,6.8069
68675,210.875921,-43.170180,3.7700,-28.4100,-0.1000,1.1330,7.8410
36096,111.546423,-26.236094,-0.4900,-2.6500,5.6200,-0.1400,9.0712
82431,252.695231,-49.211220,13.4200,-23.9200,-64.4300,0.6730,8.0445
38496,118.257493,-1.080924,2.7000,-5.7800,-3.4100,0.9250,8.3980
88582,271.296106,-9.578485,7.7800,0.1000,-36.9100,0.5830,8.5392
81606,249.986621,-47.783846,13.9600,-36.7200,-58.8100,0.4320,7.1805
89181,273.005673,-8.731109,6.4900,-10.4700,-27.8700,0.4410,7.1664
33239,103.736454,21.571377,2.4100,-3.0000,0.7300,-0.0230,7.0886
35385,109.633740,-32.346802,3.2900,-3.4000,7.5000,-0.0890,7.1279
65713,202.086262,-44.165677,4.4900,-7.2400,0.4400,0.9980,8.6791
74336,227.894921,-45.277393,8.3800,-14.6800,14.9000,1.0390,6.0731
67435,207.312436,-60.752589,4.3400,-11.7600,-9.4600,0.0860,7.5863
52872,162.186100,-53.327918,2.0000,-0.3000,0.4100,0.8420,8.4752
34947,108.470824,16.580188,4.2400,-2.0100,-23.1800,0.3840,7.1917
87125,267.006599,-43.443255,7.7300,-18.6900,13.3300,0.6480,7.9949
41848,127.987218,-39.066245,1.5000,-7.6400,4.7000,-0.0850,7.7832
1209,3.780873,61.767184,2.0200,15.2200,-3.1700,1.3300,7.9662
36693,113.218917,5.035846,2.8800,0.2800,-1.5800,-0.0680,8.2407
63534,195.292343,-63.023172,3.9000,11.9300,-1.8200,1.7060,6.7789
87921,269.398110,-11.533826,11.6900,-123.4000,-39.0200,0.6510,8.1957
58214,179.086723,-53.899937,6.2600,-73.9800,-5.6200,0.3410,8.1003
46159,141.204048,-23.826453,8.3600,-37.5100,-32.2000,1.0120,7.0049
93931,286.903202,-31.671604,3.8100,-6.2800,4.5300,1.6160,7.9409
88121,269.974867,-1.165691,2.3700,3.0500,2.8100,0.2360,8.6319
88058,269.769919,-5.048617,9.9700,39.2800,-40.0600,0.5820,7.2456
74599,228.629583,-52.635802,1.6700,-3.5300,3.8900,1.0590,8.4601
72617,222.711403,-53.368458,6.7600,-15.6600,-31.5600,0.0520,6.6308
58409,179.646059,-43.437607,3.8800,-38.6100,2.4700,0.5690,7.7366
34561,107.389014,-16.234512,-0.0900,-1.2800,-0.5800,0.0400,6.0700
67256,206.782760,-48.028958,6.4600,-10.8600,-35.7200,0.3780,8.1547
103285,313.875504,-3.812332,0.7800,11.6700,-4.9100,1.6220,7.6956
43323,132.404103,1.482438,4.2700,0.6700,-3.2200,0.0200,7.1201
53294,163.494180,-26.746067,3.6000,-23.2300,8.8700,-0.0670,7.6337
35017,108.652438,-30.654652,8.2000,-91.6000,55.5900,0.7840,6.6711
87611,268.463402,-41.175723,0.5600,2.3300,-4.5100,1.4700,7.3685
96645,294.735232,-27.371578,3.8800,-0.3100,-20.3900,1.1630,7.6660
94045,287.195255,-25.079332,4.8100,-3.6900,-1.0800,0.0010,6.9566
55710,171.240986,-35.920988,2.8400,-14.2000,-6.5000,1.2080,7.5754
75383,231.066432,-66.410431,12.5600,20.6100,-5.5700,0.6000,8.6631
100691,306.203351,40.153640,5.0000,5.1600,5.4200,1.2630,6.2672
80911,247.845493,-34.704448,4.3700,-11.5100,-18.5600,-0.1680,4.3828
68566,210.547810,-56.988826,1.0500,-9.2300,-7.0500,-0.0200,8.4318
103370,314.141906,-1.063464,5.1600,-5.8800,0.2000,1.0010,7.6568
49015,149.988434,-67.666657,1.6200,-11.1100,-0.4600,0.0470,8.7762
93683,286.171122,-21.741754,23.4900,76.2600,-58.0800,1.0120,3.3757
96219,293.498681,15.374371,12.7600,24.2400,-6.4700,0.4740,8.3852
66035,203.075947,-44.044681,4.7000,-9.8600,-12.9000,0.0940,8.7251
51310,157.205218,-60.894667,1.2400,-4.6700,3.1500,0.2590,7.6007
30774,96.995242,23.668309,5.5300,15.3300,-22.1900,0.9910,7.2568
29015,91.834035,-1.951258,3.6700,-9.9400,-6.3900,0.0500,8.3604
69320,212.817591,-59.771707,2.2500,0.4000,-2.3800,0.0000,8.8980
82902,254.119607,-52.283935,10.3500,-35.7400,-42.4400,-0.0690,6.0575
95699,291.971234,33.373857,6.0900,-16.0900,-27.6300,0.2900,7.3343
45999,140.711773,-9.838864,7.2000,-28.3100,-14.7400,0.2460,6.4945
96619,294.664023,32.406180,9.4500,-0.7600,12.0100,0.0650,7.2822
34767,107.963259,10.511852,14.0100,35.3000,-47.7300,0.5480,7.9279
80535,246.624571,-27.689075,8.2500,-12.0500,-25.8100,0.5640,8.4970
33372,104.107566,9.956538,5.8100,-16.0500,-8.9800,-0.0850,6.0242
53724,164.881203,-27.482774,2.1800,15.9800,-3.9000,0.9690,8.0450
66178,203.458496,-66.078458,1.2800,-6.9100,-5.9100,-0.0270,7.3026
81434,249.498913,-46.154599,4.8500,1.9900,3.9800,1.5390,6.0339
34723,107.847730,20.259065,6.9400,12.2100,-21.5700,1.0320,7.2589
87353,267.743406,-50.290913,1.2200,-0.4100,-1.4200,1.7450,6.8224
81764,250.522815,-30.529209,3.5700,-2.0200,-10.1500,1.3070,7.2182
91054,278.613731,-34.815638,11.5600,14.6300,16.7800,0.3030,6.8736
95961,292.710175,3.797153,1.1400,0.0300,-3.1900,0.0400,8.5063
97859,298.296144,8.062439,4.7500,9.5900,-1.5600,1.1850,7.2115
113380,344.435208,55.839556,6.1700,136.5400,45.1400,0.5200,8.7894
94727,289.129364,4.834749,5.9700,14.7700,-10.4200,0.1010,5.6286
31156,98.074460,17.779758,8.9600,37.1700,30.8400,0.4010,6.8303
38386,117.951843,-26.896342,1.8800,-2.4000,4.3600,1.9070,7.7010
96593,294.547589,8.747946,5.2100,-3.8100,-8.3400,0.0470,7.8663
75876,232.475364,-56.375019,7.3200,-24.4500,-13.1200,0.4020,8.7607
99308,302.369195,35.733663,0.1100,-2.5200,-6.5300,0.1970,7.8303
63430,194.976207,-53.001258,3.1900,-9.9100,-4.3400,0.8000,8.3623
73703,225.957282,-44.929600,5.0500,-28.5900,-14.8100,1.0650,8.4574
83371,255.590539,-48.918605,-0.8800,2.1000,-5.5000,0.2510,8.5950
23726,76.511769,42.836756,5.2300,7.7800,-45.8100,1.2300,8.0812
44653,136.472375,-8.536034,2.6200,-1.6200,-15.2300,1.5450,8.0127
46078,140.951279,-23.658867,11.4800,-58.7900,5.3000,0.4740,7.8292
92436,282.575170,60.837622,5.7800,-19.3400,15.6300,1.2270,6.2427
41861,128.020534,-53.211845,3.5700,-16.2000,16.7800,0.5820,5.5068
84409,258.843046,-38.212994,0.0800,4.5200,-5.9500,-0.0120,6.8108
92959,284.083070,-33.271106,11.0600,39.9300,-73.6900,0.5730,7.6338
51912,159.085143,-59.564570,12.1400,-39.9000,-39.9200,1.1720,4.6394
97874,298.336044,-40.372433,2.0700,4.1200,-39.8400,1.0960,8.6156
87710,268.740058,-7.734184,22.3000,-54.5200,-54.1500,0.7590,6.6821
93258,284.960823,-33.941746,4.3300,-6.9000,-20.9000,1.1620,7.7575
24009,77.417342,62.479485,11.8100,-16.2000,-50.3900,0.2510,6.6136
92000,281.268154,-11.455136,2.4600,3.4100,-23.3100,0.1820,7.1192
40874,125.098371,-2.633194,4.8000,-14.5500,1.2300,0.3450,8.9477
83529,256.064756,-45.240330,5.4500,1.3400,24.6100,1.2100,7.2004
31266,98.361050,-20.924083,8.8500,-17.7300,-27.5400,0.8170,6.1207
39604,121.391628,0.693244,0.4200,-9.1700,-0.8100,-0.0550,8.4675
4717,15.139251,60.444686,2.0500,-6.9800,-3.1800,0.2380,8.4491
49732,152.288828,-70.366252,5.7800,-39.6300,-19.2700,0.6120,8.3242
39621,121.448776,2.165046,2.2300,-0.8600,-9.6400,0.0080,6.9131
40084,122.817822,-12.926963,17.6400,-26.0400,8.0800,0.9390,4.3785
30146,95.154307,18.040779,0.3500,-0.8800,-9.9700,1.1930,8.4716
88374,270.692817,-5.358158,5.6200,4.1700,-16.2600,0.1360,6.7756
17236,55.369619,79.535279,1.4700,2.6100,-1.0600,1.5760,7.6856
34407,107.000770,15.527678,21.9600,-51.4200,-206.5400,0.5600,7.6597
96719,294.922095,-39.746660,4.7800,-14.2200,-47.8100,0.8600,7.2238
81750,250.461589,-74.841503,7.6800,-18.1100,4.8600,0.5640,8.3151
54429,167.064771,-32.086690,-0.4800,-3.0200,-2.2400,0.9200,8.4811
30918,97.338822,-17.813136,2.4800,-1.6500,-2.3400,0.0710,8.1388
96111,293.118924,-30.869612,4.2500,22.0600,-32.5300,1.5510,5.9882
68245,209.567633,-42.100842,7.0100,-23.6800,-19.8200,-0.2240,3.9931
32628,102.092331,-15.329893,-2.8000,4.7800,-13.2500,0.1500,8.0028
66590,204.751654,-64.694846,4.5400,-20.6300,-20.0300,0.0230,7.9780
55835,171.661344,-51.161421,2.8300,-27.1100,-2.6900,1.1730,8.5007
99057,301.666101,-28.371451,6.6000,44.5100,-13.0500,0.4630,8.0564
39920,122.292452,-35.454955,8.3700,-0.4400,13.4100,0.8920,5.9056
31098,97.888551,15.422260,6.3900,-16.9100,0.4600,0.2150,7.7011
39907,122.260997,-39.513815,3.7100,5.1400,-20.6300,0.9270,7.3357
82489,252.886435,-39.697554,0.8500,-4.9200,-3.2700,1.2890,8.1865
94338,288.024265,-21.928282,3.4200,5.8500,-5.9500,1.0000,7.4955
36837,113.620080,-26.116986,9.6500,-18.9200,-29.6600,-0.0070,6.7378
33158,103.546516,-13.639391,10.7900,-2.9800,-18.8300,0.4400,7.7330
38265,117.594656,5.765146,3.3100,-7.6200,-9.0500,0.0130,7.7196
21627,69.653794,58.662364,1.2600,1.5800,-2.4600,0.1170,8.3813
51904,159.066651,-31.348583,6.3100,46.1100,-58.0900,0.5530,8.3300
36666,113.152693,-21.930417,2.7200,-2.1700,1.0300,0.6350,8.1826
89659,274.463083,-18.798498,4.3000,3.9100,-0.0100,0.0010,6.8353
39866,122.156800,-37.681182,1.8400,-7.8100,8.7100,-0.0540,6.4755
42579,130.181172,-57.545412,14.3800,-22.8700,17.5200,0.2080,6.3394
94672,288.970209,8.830393,-0.1600,2.5000,-2.1800,0.2310,8.6038
87018,266.712678,-48.008471,3.7300,2.5600,-34.0700,1.1140,8.1932
57392,176.495606,-43.583800,5.0700,9.8100,-18.9800,1.1420,8.5447
85455,261.949907,-12.186676,7.2500,9.1400,4.7100,,7.8815
93375,285.275196,-28.714419,15.9200,3.9200,-93.4800,0.5710,8.3726
