# Hipparcos bright-star supplement — generated by hipparcos-gaia-match
# Position propagated from Hipparcos epoch (J1991.25) to ref_epoch J2015.00 via Hipparcos PM.
# fitted_g_mag uses G ≈ +0.3780 +0.9685*Hp -0.5216*(B-V) when B-V is present,
# else the fallback G ≈ +0.1472 +0.9499*Hp.
hip,ra,dec,parallax_mas,pmra_mas_yr,pmdec_mas_yr,b_v,fitted_g_mag
81734,250.426580,1.181454,19.7000,-101.9600,53.4200,0.3360,5.7619
8796,28.270507,29.577856,50.8700,12.0200,-233.6900,0.4880,3.4357
72493,222.347669,-67.237308,41.6900,-107.2800,-320.9100,0.8360,6.9732
110191,334.805839,33.506744,3.6200,29.7500,7.0100,0.9830,6.7512
1466,4.573876,61.727048,0.0000,-3.0600,-1.8400,0.2670,7.6283
42288,129.331161,-45.207196,0.0700,-3.5500,3.9300,0.2570,8.3211
109830,333.679316,49.860833,1.0100,1.7300,-2.7300,0.1090,8.7760
57451,176.651500,-64.765989,5.5000,-15.2000,-2.2700,0.0680,7.0154
26518,84.590562,8.487283,6.3600,-1.1200,-6.3300,1.1840,6.2687
47230,144.400822,-66.677410,2.7000,-23.3300,9.8800,0.0960,8.2502
41199,126.109544,64.890940,5.3700,-25.9600,0.2300,0.5070,8.6362
117024,355.849003,50.908441,2.5400,15.9300,1.7500,0.0520,8.2441
3109,9.897190,36.790396,9.6800,-16.0000,-27.6800,0.3970,8.1416
37297,114.863795,-38.307954,5.6800,-21.3500,16.0300,-0.1890,5.1641
97242,296.464042,35.012725,7.6800,11.5700,-6.4300,1.0700,5.7664
93580,285.884486,1.818482,18.1200,23.7100,-68.6500,0.1820,5.9197
1987,6.288115,48.047533,23.6900,274.3100,11.1600,0.6290,7.3329
114690,348.502176,4.997053,0.9400,5.9000,-12.0500,-0.1350,7.2859
111100,337.611739,-16.346540,5.0600,70.6500,37.2600,1.1070,6.8124
39122,120.060984,-48.981326,8.6500,-34.1800,43.9300,0.0420,6.1767
105373,320.148696,28.833098,7.1400,-4.9700,6.6800,0.5330,7.4024
61103,187.839144,7.604353,4.1000,-20.9700,10.6600,1.5230,5.4430
63943,196.564874,-55.611673,2.6600,-0.1800,-0.9800,1.5960,6.2765
33269,103.811083,43.910002,3.7500,1.6400,-6.9700,0.3140,6.1801
107051,325.220615,19.257220,3.4100,10.9600,-6.6700,0.1720,8.1621
73200,224.402615,-12.638023,6.4600,-27.8500,-0.5000,0.0730,7.9038
33865,105.449109,-23.459043,1.7500,-4.2500,4.7500,-0.1340,7.8568
30418,95.938542,-37.014567,2.4800,0.0400,5.5400,-0.0960,7.1010
65341,200.883147,-73.794042,2.9400,-23.4400,-1.9600,0.0680,8.3713
44523,136.075291,-60.565902,4.9000,-36.0900,21.7300,1.1400,7.3376
100548,305.825669,40.759031,0.0800,-3.2300,-5.7400,0.8570,6.7395
109587,332.993998,37.651131,17.2300,-51.9200,-5.4200,0.5480,7.8401
32246,100.982998,25.131071,3.6100,-5.9300,-12.8100,1.3770,2.6233
56415,173.487053,-54.053973,1.7000,-14.7500,5.9500,0.8500,8.2733
61471,188.947092,39.683604,5.4000,-20.8800,-20.7800,-0.0240,7.4411
31026,97.653399,-30.027001,1.6200,4.7000,-5.3100,1.5520,8.0524
48392,147.982169,-32.979987,4.7800,5.0000,-5.9500,1.0110,6.8238
106211,322.696083,47.669913,-0.6100,35.7500,-0.2500,1.5230,7.4380
59106,181.807613,-58.603319,3.0500,-10.5000,-0.9300,-0.0230,8.7287
43167,131.895150,0.077677,5.6900,-1.3400,-2.5100,0.0840,7.9078
105791,321.370141,27.209995,35.8300,-149.2100,-164.8800,0.8280,7.9652
8486,27.346801,-10.703978,43.4700,-122.6400,-100.3800,0.6540,6.5451
28952,91.664170,-41.220030,5.9400,-2.9200,-2.5300,0.0020,7.1661
58905,181.192239,-76.518866,7.4000,-77.4800,46.8400,1.4910,4.4815
79280,242.706332,75.877618,4.9000,-1.3800,13.1900,-0.0930,5.7338
44316,135.380242,-4.455954,4.9500,-51.5800,13.7400,1.4060,6.0851
26552,84.692744,-17.070852,1.2400,10.5000,-22.1800,-0.0360,8.1253
39759,121.889685,-49.270324,1.5800,-9.6400,3.3200,1.6730,7.0208
2535,8.041265,47.122820,4.7900,18.1000,-5.5100,0.0580,8.3862
61320,188.447585,33.384623,8.7100,5.3600,-10.9000,1.0510,5.8732
29170,92.291473,-14.065433,8.1400,-3.1200,-5.3300,0.3130,7.4300
65342,200.885967,-45.521119,0.9300,-16.0600,5.4100,1.5430,7.5341
30672,96.681805,-44.067431,4.3800,4.8600,10.7600,-0.0120,7.8416
105172,319.573104,61.787742,4.3400,-53.6300,-9.6600,1.0920,7.1205
22152,71.503745,76.610475,31.0300,74.9600,-136.1500,0.5120,6.3674
24334,78.341244,-58.557624,0.8100,5.3200,0.7400,-0.1270,8.9572
97498,297.253748,44.379210,0.5600,1.1100,1.5000,-0.0490,7.3379
85212,261.179783,-75.042453,3.4500,-6.3300,-12.3700,0.0200,8.3866
56290,173.086294,61.082124,36.3400,-14.2100,-95.1300,0.5150,5.3973
29613,93.607826,0.859761,1.5000,-0.3200,-1.8300,0.1370,8.8195
49994,153.095155,-52.163054,9.7500,-52.7400,45.2300,1.1680,5.7347
58679,180.510750,-20.808597,4.5500,-21.2000,-3.2800,0.1870,7.8056
60580,186.255275,-70.727644,5.2300,-15.5000,0.8800,0.1320,8.1442
102545,311.705153,7.552791,5.7100,11.1400,-26.5200,0.5520,8.2157
32494,101.719325,-51.266040,3.6000,-22.0100,-89.5600,1.3300,4.9044
33044,103.264738,35.787972,4.6700,-1.6200,-5.4400,1.4550,5.4590
67627,207.858096,64.723253,8.3300,1.4500,-4.5500,1.5720,3.9937
24828,79.838455,-7.347246,0.6900,-1.2700,-1.3300,-0.0750,8.0004
3075,9.749703,28.371635,1.5600,-3.3200,-5.2500,1.4060,8.1383
33208,103.671674,-24.255663,1.7700,-3.2000,3.7800,-0.1560,8.9821
21958,70.788575,-30.765834,4.3600,-30.3200,-66.4500,1.3910,5.1341
43619,133.258158,-51.485690,-0.4700,-12.7000,9.6100,-0.0600,8.8836
98537,300.264208,38.720073,2.2000,1.6200,-6.6100,0.1110,8.7459
59551,183.195817,-70.151788,2.0000,-7.6500,-0.2700,1.7800,5.3089
74421,228.141375,-72.770665,3.8400,-14.4300,-15.7200,-0.0020,6.2093
15330,49.454452,-62.572619,82.5100,1337.8300,648.7100,0.6410,5.3994
91119,278.806284,34.458057,3.1400,2.8300,8.4100,-0.1150,6.3458
101438,308.360407,52.804075,3.8100,-0.6300,3.3100,1.1600,7.1722
36489,112.619167,-50.608899,8.5500,1.1600,17.5200,-0.0210,6.7325
94923,289.742182,40.360486,4.7200,7.6600,7.0500,0.0350,7.0229
10618,34.174103,67.283903,1.5300,5.9600,-2.4000,1.8240,6.2157
13096,42.097656,-6.236604,3.7100,-11.7000,-1.0500,0.5810,8.6170
102037,310.176241,26.079092,5.8200,20.9100,-18.7200,0.0590,6.8748
40252,123.318449,-24.292640,5.3500,-7.9000,-13.3800,0.3120,7.1787
13708,44.123957,62.609577,2.3700,3.4900,-6.5300,1.8120,6.2801
116389,353.769256,-42.615030,11.9200,42.1800,10.7800,0.0780,4.8795
46007,140.748250,-27.171818,21.3800,-81.8000,98.3000,0.7240,8.0291
37403,115.196125,-71.762868,5.2400,-9.7300,14.7600,1.0220,6.6728
5719,18.389088,50.215274,3.6600,15.8600,-8.8100,0.0560,8.6584
43182,131.949639,-42.272828,3.0600,-13.7000,6.2200,-0.1200,7.3459
85340,261.592558,-24.175800,38.9600,-1.9700,-117.6900,0.2830,4.2593
11918,38.461207,-28.232349,7.1900,-12.6900,-1.4000,-0.0500,5.2078
53676,164.739411,-54.058774,4.3100,23.4600,14.6600,1.0050,7.9019
44326,135.410698,-0.581384,4.0900,9.2200,-4.0200,0.1100,7.8651
24386,78.474849,17.453260,0.4700,-6.0000,-0.9200,1.8980,8.1044
86709,265.755497,29.652849,2.2100,10.5200,-14.1000,1.4770,6.5129
78238,239.631713,-42.742803,6.5600,2.8100,-26.9600,0.2290,8.0355
43699,133.499912,-52.618569,2.8600,-12.6200,9.2100,-0.0980,8.3998
32290,101.111726,5.206129,4.3300,-0.2200,7.2900,1.0350,6.8500
108036,328.325390,-13.551711,36.1500,313.0300,13.6700,0.3780,5.1008
1066,3.307479,-37.822887,3.3800,-9.2200,-3.2900,1.5300,6.5627
110551,335.931624,-72.803909,4.0000,19.7900,-20.2100,0.0430,8.1228
30433,95.975059,14.113468,4.3100,-11.6400,-8.7000,-0.0340,8.0468
10022,32.259193,35.674514,6.8300,72.5300,-54.0500,0.5940,8.0872
87786,268.985841,3.739253,1.4700,0.7000,-8.1000,1.4510,7.5240
60455,185.906966,-61.629129,1.9700,-9.0900,-0.8000,0.6700,6.7014
28154,89.233833,24.249678,-0.2400,1.4500,-2.7100,0.3460,6.0375
101335,308.073908,2.220083,3.0200,3.9700,2.4100,1.4570,6.7751
44049,134.562183,-34.408718,0.7800,-8.2600,5.5600,-0.0220,8.7766
25193,80.845570,-1.440933,1.2400,0.9600,0.4700,-0.0200,8.4559
32745,102.434505,-1.339899,5.3200,-7.7800,7.7900,-0.0890,7.5234
105240,319.757445,29.743106,3.3400,2.1700,-6.3800,-0.0330,7.4652
25110,80.637964,79.231820,47.6600,-78.6000,161.1300,0.5060,5.0340
45048,137.634027,-42.153376,3.2500,-8.5500,7.9100,1.1320,8.3780
57426,176.595489,-56.378438,2.6200,-14.4200,5.8600,0.1330,8.8604
83187,255.026109,-54.597483,19.7400,-7.6900,-73.0400,0.1940,5.7391
82005,251.282770,-80.799851,3.1300,-2.1200,-15.9000,0.1160,8.9467
78527,240.469717,58.566647,47.7900,-320.0700,334.9600,0.5280,3.9862
81757,250.488053,73.887528,8.2600,-14.9700,35.4500,0.2230,6.8668
15851,51.049048,70.262087,-1.2200,6.1700,-7.3300,1.1340,8.2608
75681,231.925100,-71.418323,1.0300,3.0900,0.5400,0.7930,8.4967
1195,3.743148,-34.904273,4.4100,76.5400,-11.9900,1.3440,5.6525
7968,25.598159,-6.755060,7.7400,-27.1000,-39.2400,0.4760,7.9260
47623,145.663590,-72.190768,3.0500,-14.6400,8.6300,0.0100,6.7067
57938,178.228700,-51.089894,5.8700,-6.6500,-14.1500,0.3650,8.8556
110130,334.624792,-60.259747,16.4200,-71.4800,-38.1500,1.3900,2.4325
97388,296.909235,38.297667,1.0500,2.2400,-1.4600,-0.0080,8.3916
45966,140.618680,-50.235325,2.2600,-10.9300,6.0400,-0.0840,7.9179
80337,246.005765,-39.192966,77.6900,72.6400,3.4100,0.6250,5.2528
84472,259.039812,-61.185496,4.3100,4.9500,8.9100,1.0350,8.4964
2794,8.898017,83.631676,5.0800,21.5700,4.6000,0.1540,7.9875
102623,311.932219,31.912789,1.5200,-5.2700,-5.2100,0.1150,8.2015
48703,148.995757,-39.553435,14.2500,-23.7200,-38.5500,0.9780,6.6376
25484,81.755714,27.610169,5.2000,30.6300,-14.4000,0.4980,7.7402
45905,140.392861,-60.830519,3.2400,-12.9900,-0.3100,0.1000,7.4733
32597,102.002811,-39.689489,9.1900,13.8200,1.7800,0.4240,8.2340
59464,182.951220,-53.093172,1.8600,-25.1900,4.7800,1.3890,7.2368
10629,34.201677,64.951279,25.8200,-342.9000,-318.5700,0.6740,8.0649
5237,16.744372,-4.906304,0.6500,24.4500,-29.4600,0.0910,8.1075
96618,294.661405,31.219196,8.1800,2.3400,-6.7100,0.0870,7.6834
112434,341.623339,54.872084,4.0200,5.5100,-1.7800,0.0680,6.9767
14104,45.468111,5.336234,6.6200,43.2300,19.7100,1.0410,5.8784
16611,53.447185,-21.632997,11.0200,44.9100,-27.4700,-0.1060,4.5590
51974,159.297654,-11.748751,15.0200,-64.7600,-32.1500,0.2910,6.5408
96709,294.896659,29.748728,3.4600,-0.5100,-3.1600,-0.0560,7.6806
87308,267.595533,29.322343,12.2300,30.8800,47.8800,1.0710,5.1557
71546,219.501807,-54.511408,7.8300,-77.8900,-33.3300,0.3890,7.9327
80626,246.947150,-73.086696,0.8200,-2.0900,-6.5300,-0.0150,8.2499
98347,299.722457,30.365450,0.8600,7.6100,4.1600,0.1370,8.8292
37096,114.342057,-34.968461,9.1000,-13.6500,16.5300,-0.0810,4.8075
34396,106.970987,-34.832780,16.9500,-10.1200,148.3600,0.6060,7.8389
66437,204.298333,-47.015596,0.0400,-9.2600,-2.9900,-0.0530,7.9114
44665,136.531993,-64.499726,5.5300,18.6000,29.5700,1.3610,5.8374
112408,341.519518,-55.063615,5.4200,-18.1000,-3.8000,1.1890,6.1692
105918,321.777211,16.123750,29.5600,-79.7400,-96.5500,0.5290,6.6103
118201,359.639332,69.343884,4.5300,-10.0000,-11.7500,0.3890,7.9327
3365,10.703844,45.929476,5.7700,-28.8100,-12.8800,1.5200,6.4227
8704,27.997259,55.147350,3.1700,12.5300,-8.2500,-0.1750,5.8250
110112,334.575983,13.607869,3.9000,0.8200,-28.2300,1.3720,7.8073
91465,279.820796,-39.910925,3.6000,9.9800,-42.7100,1.1400,7.2020
10343,33.312433,-36.411267,1.5500,42.2600,7.6000,1.1570,8.2875
79153,242.327183,-57.934567,12.0200,-13.1900,-59.6500,-0.0240,5.7850
1331,4.176399,-20.210067,5.3300,-6.9600,-1.5300,-0.1080,6.7295
10892,35.043335,29.811685,7.4800,-9.2500,-13.1000,0.4680,8.1917
43630,133.283584,54.953221,18.3200,13.3700,40.8700,0.6120,7.2062
25092,80.577892,-8.666143,1.3200,48.1800,-5.5000,1.8000,6.0442
58456,179.809803,-62.776910,5.8300,24.7100,-5.3500,,8.1171
77167,236.356568,-37.630474,2.1200,-12.6000,-12.2100,0.5860,8.4110
85854,263.173922,-57.638450,0.6200,-4.0800,-20.4600,1.4100,7.4486
102274,310.839895,63.209106,1.4200,-13.7200,-3.6600,0.0540,7.7684
99564,303.077666,32.080911,9.5000,16.0800,-22.6600,0.2600,7.8450
61017,187.573158,-72.985280,9.2600,-39.1300,-10.2000,0.2730,7.0925
100083,304.559658,25.509407,6.6000,-25.8700,-29.3400,1.1100,7.2467
107750,327.420872,-12.722778,6.4400,-8.6900,20.8100,0.2230,6.3728
3352,10.677006,-60.263023,13.7300,263.6800,-51.7400,1.3180,5.4918
30676,96.689776,-46.988670,8.6200,-112.5400,9.5700,0.4440,8.2623
28461,90.141491,-79.220734,3.5900,-5.6900,2.3600,1.3270,8.4022
33227,103.710656,3.237076,11.5400,-15.3100,-65.6000,0.3490,7.6339
52393,160.634676,-45.260426,4.8400,2.8500,-5.2100,0.4100,8.4835
36388,112.327738,-1.905366,2.0000,-11.5800,-9.0000,1.4930,5.0228
50468,154.573897,-57.444007,4.8700,-19.9800,2.7600,0.3890,8.3007
59961,184.472077,-6.431233,11.3200,-92.3000,-36.6100,0.4730,7.6952
70217,215.485481,-58.949872,2.9600,-9.3700,-6.4200,0.1450,8.7185
29343,92.803928,-22.828176,0.6000,-5.5500,0.3200,-0.0520,8.2886
114750,348.667359,-10.688865,3.9000,-6.6700,-36.0200,1.5040,5.5303
67100,206.297442,-58.209458,3.4300,-11.2900,-5.8500,1.0970,7.9024
31156,98.074449,17.779750,8.9600,37.1700,30.8400,0.4010,6.8611
95434,291.186759,23.615549,2.6000,0.9400,-8.0300,1.1250,7.7522
23261,75.076354,39.394696,18.8600,-10.9300,-1.2100,0.4150,5.9240
36870,113.698402,-29.410057,4.2700,-13.2800,-7.1200,1.0460,7.2510
67210,206.579165,38.503573,8.0800,-48.8800,-12.5600,0.9480,5.6170
56543,173.908138,-50.723472,7.3100,-29.5100,-1.4600,0.1730,8.1422
28241,89.515417,-35.800581,16.3600,-14.5300,-58.1000,0.5880,8.0710
109727,333.408417,49.471305,11.6800,85.1200,8.5400,0.5210,6.9728
31642,99.333176,-43.451263,1.7900,-6.7200,7.9800,-0.1550,7.1124
75714,232.018815,11.861776,7.2400,-13.0800,26.3000,0.3670,6.8982
83558,256.149461,-53.603972,7.5300,9.8000,8.5700,0.3870,8.7666
90357,276.564682,18.869403,1.0100,2.1200,-4.7100,-0.0650,8.5859
29327,92.759192,-7.284253,1.5500,-3.3500,-0.8800,-0.1220,7.8118
38859,119.288746,-39.038019,2.5600,-7.7500,2.2100,1.0930,8.3984
102461,311.438286,22.920901,4.0000,12.0900,-9.0700,0.0260,7.8218
92439,282.577372,30.376790,1.2500,-7.1300,-21.2500,0.1370,8.2772
72208,221.524407,15.131868,3.5900,-85.0700,19.2700,1.3350,5.2795
13789,44.385961,-38.190878,9.0100,2.6100,11.1000,-0.0180,6.5954
89119,272.820513,-49.974495,1.0800,-1.7600,-4.1400,1.4620,7.9347
79145,242.312239,-69.589945,1.9900,-10.0400,-13.2200,0.9790,7.6734
75012,229.918081,-24.270043,11.5100,-36.5500,-17.8400,0.4270,7.2156
94560,288.678958,36.988337,3.5300,-0.1700,0.5400,1.0690,7.6070
23033,74.289780,59.120218,2.6400,-3.7000,-22.1600,1.6630,5.8542
93024,284.263338,32.138730,4.6000,0.5000,-4.0100,-0.0030,8.5342
7846,25.221420,77.968953,3.5300,13.1600,-8.6600,-0.0150,6.9037
58528,180.038898,-57.117251,11.1700,-38.0300,-7.8700,0.4840,8.3964
78259,239.682738,25.569059,11.3900,-78.9300,-119.5800,0.9950,7.7909
19095,61.406926,-27.651415,23.1600,200.5200,94.2100,0.3240,5.6228
80482,246.434238,-55.223553,1.5600,-8.9700,-15.3600,1.4520,7.6494
28973,91.716214,-11.173584,2.0200,-0.5400,1.8600,-0.1520,6.9074
38606,118.562199,-19.680415,1.9700,-10.3800,5.1900,-0.0210,8.9891
95616,291.722113,35.906752,2.2900,2.7500,0.3300,-0.0220,7.8856
31691,99.461602,0.527058,6.2400,-5.4000,-6.0300,0.0690,7.2473
35453,109.791275,-25.565873,1.4400,-2.6500,3.6500,-0.1740,7.7034
20566,66.083324,-55.833845,2.6300,19.8200,19.5400,1.4790,7.2963
111266,338.127901,59.027314,6.7100,41.0000,41.0300,0.4010,8.4978
83269,255.279249,-56.555183,2.7600,-2.5000,-25.5500,0.1000,6.5242
6144,19.721456,39.963141,6.7600,-1.6500,-30.2900,1.0610,7.0495
28404,89.983733,45.936705,3.8800,-2.4200,-7.3200,1.7010,3.6553
55645,170.985734,-57.880512,5.8100,10.9000,-17.8800,1.5040,5.8887
80582,246.795898,-47.554872,8.1600,-13.7200,-20.6300,-0.0700,4.7340
59163,181.997805,-17.496706,0.4300,-16.3400,-15.6300,1.2410,8.3212
35363,109.576577,-36.733954,3.8500,-11.2900,1.8500,-0.0990,4.9331
81180,248.718640,-47.989809,1.8000,-5.3000,-4.2500,0.0420,8.0749
97270,296.532243,18.024332,2.1800,-0.4100,-4.9900,0.8900,8.0975
102223,310.696391,51.025403,2.6000,15.2200,12.8900,1.3820,7.4438
96191,293.385378,18.705554,17.4800,10.6900,-3.6400,0.6050,8.4011
85173,261.091374,-61.633724,3.8500,-1.6600,-11.2600,0.0430,9.0139
104977,318.940435,8.776617,4.6300,12.7100,-14.1600,0.1080,8.1180
61728,189.791707,14.327227,2.3400,-16.0700,-4.9500,0.4130,7.9202
111539,338.953216,-17.460613,7.0100,-30.4200,-45.3200,1.4200,5.8260
22508,72.651642,70.941444,5.0400,1.7100,-20.2000,-0.0690,6.5736
51842,158.874354,-74.600249,2.6100,-43.8100,5.4800,1.6720,7.9801
8594,27.733270,52.607638,3.3600,18.2500,-10.5400,1.0360,8.1763
95929,292.638065,3.444409,3.3900,13.1700,1.3900,-0.0190,6.2860
3356,10.678729,-38.463509,7.5500,2.4900,-6.2500,-0.0240,6.2499
36251,111.965246,-11.556877,3.2300,-2.1300,-2.3100,0.5830,5.6814
41163,125.980061,10.631970,2.9300,3.6900,-22.1300,1.5070,5.5094
44343,135.452917,-26.562315,18.1500,-259.9200,287.4200,0.4980,7.1398
93858,286.717613,-37.812187,58.2400,-187.6600,-366.7700,0.7050,5.9665
6925,22.303647,36.627736,3.7400,20.0200,-11.2900,1.2090,6.6624
68520,210.411711,1.544444,14.9400,17.4100,-21.2000,0.1210,4.4116
94519,288.556974,34.215092,1.8400,1.2400,-5.1800,-0.0700,7.8525
78357,239.978114,-46.299249,5.7400,-19.5500,-32.0800,0.1640,7.7595
4520,14.477107,13.695841,6.2400,-5.9700,-5.7600,0.8950,6.0126
107704,327.268052,49.677108,2.4700,2.2100,-0.1600,1.1650,6.5788
62324,191.582619,-60.838746,4.5200,-11.4200,0.3600,0.5940,8.0582
78652,240.840950,-36.866900,5.6800,-66.9300,-58.5700,0.7050,8.7073
15338,49.447460,44.024925,5.0600,26.6100,-23.7200,-0.0600,5.7263
95608,291.686119,21.653094,2.5000,0.4500,-5.7600,0.0500,7.5478
67538,207.582992,-48.274027,4.7100,-9.7800,-11.0700,0.9500,7.7079
25965,83.091735,19.122170,8.1600,-14.7800,-64.0200,0.5010,7.3706
28734,91.030050,23.262842,21.6400,-2.6000,-119.7200,0.8350,3.9714
26674,85.026660,-31.245823,3.3300,-8.0100,-0.0800,-0.0350,7.8342
79306,242.783451,16.308397,10.2700,18.3400,-116.8800,0.4850,8.0376
55407,170.198283,-60.511619,7.1200,-105.0800,14.9600,0.4580,8.5746
70145,215.289064,19.180226,2.4600,-4.8700,6.5200,1.6190,6.2161
50564,154.933017,19.470020,47.2400,-229.9900,-214.6600,0.4520,4.7716
43107,131.682320,-39.907873,1.7900,-9.6100,5.1300,-0.0810,7.2578
90098,275.806760,-61.493894,7.7600,0.5300,1.7000,1.4620,3.8283
53064,162.848606,59.319906,12.3900,-29.7300,-51.2000,1.1600,5.1674
68800,211.265338,-56.139118,3.5900,-20.0400,-16.7900,1.0290,7.9281
36812,113.566204,3.371706,4.8200,-3.1900,-4.5300,-0.0180,6.0337
102096,310.353049,-42.133919,3.4900,48.9100,-33.1900,1.5840,5.6339
60493,186.022155,-66.113994,2.1500,-17.4100,-3.2600,0.9970,8.2644
4507,14.433123,53.578705,3.2000,2.8100,-8.1900,1.4460,7.4782
51381,157.411876,-22.247035,4.7000,3.3000,-8.0900,0.0770,7.5143
31627,99.272050,-74.796031,2.3600,1.5800,21.1800,1.0510,8.5074
45757,139.960109,-71.009439,6.0500,1.5400,-34.6500,0.4000,7.9076
108439,329.506098,5.940307,11.0000,11.7300,-12.2700,0.0000,7.3511
31636,99.306472,-40.770601,2.3700,-5.5800,-0.7300,1.0450,7.2128
31957,100.183217,-51.669833,11.4000,28.0600,-131.0700,0.4790,8.5153
112125,340.677280,0.070919,5.8300,-23.5900,-21.1100,0.3760,7.1453
115312,350.314484,-26.986816,9.9200,-19.5900,-11.2000,0.8170,5.4238
106254,322.824066,13.513097,4.6200,-10.4900,-18.1600,0.1750,8.8288
18246,58.533028,31.883597,3.3200,4.4100,-9.1500,0.2710,2.9871
105102,319.353973,39.394666,0.7200,0.4300,-3.6100,0.0980,4.4139
34172,106.312199,19.824596,2.2900,3.9300,-3.6300,-0.0200,8.9305
56445,173.590700,3.059738,37.6500,-181.6200,-102.6600,0.4800,5.7061
69068,212.071713,49.458418,5.8600,-59.5400,60.2800,1.6370,4.6184
69773,214.202992,-8.884533,6.1300,-16.9300,-14.3500,1.2120,6.0119
10391,33.465951,53.914582,-0.5100,-2.2000,-1.7600,-0.0170,8.9967
32952,102.955748,-26.581750,2.8800,-1.2600,5.0300,-0.1400,7.8018
37137,114.464433,-56.179755,1.4700,-2.1600,7.1300,0.0610,8.9754
11836,38.206612,5.209805,16.1500,79.2200,-46.8300,0.5010,8.3391
47452,145.076401,-14.332372,6.3300,-26.3200,-19.2500,-0.1490,5.3660
6823,21.945393,40.335766,3.5400,4.6800,-8.9300,-0.0300,6.7760
22136,71.457158,-34.004932,4.6700,42.3400,17.1100,0.0020,7.0111
96194,293.399942,36.045924,0.8900,-8.5500,-28.3000,1.2920,7.3164
59391,182.758980,18.624916,3.6900,-37.9100,-21.2900,1.1790,7.5400
59950,184.446728,-36.094011,6.6800,-40.9000,-7.4900,0.0080,6.3300
51805,158.767441,-45.894889,10.6200,-42.9400,51.5900,0.3920,7.4469
63797,196.128581,-65.921855,10.5900,-42.3500,-14.1900,0.7350,8.2074
65779,202.275431,-66.073682,12.3200,-127.1200,10.6300,0.5510,8.3615
84461,258.985199,-87.566925,5.3200,-117.8000,-156.0500,0.8980,6.2822
117146,356.236043,69.754829,2.7800,-3.4300,-6.3100,0.0420,7.2808
18067,57.924246,68.507399,3.9700,15.9200,-20.8900,-0.0570,6.5189
23878,76.969620,39.851698,3.8000,-1.1800,-4.8300,0.0130,8.4871
33003,103.153077,-70.509964,3.0600,-0.8700,42.3400,1.3520,6.5878
8938,28.781011,28.797704,7.2700,29.3800,-37.6600,0.4850,7.2337
32747,102.436537,-16.310127,2.4000,1.9100,-8.3300,1.5790,7.2539
91406,279.631790,-48.720904,4.6600,12.8400,-30.1100,1.4070,5.9780
14474,46.701204,71.520198,5.7600,8.9500,-15.3400,0.0990,8.7522
75192,230.484665,21.480530,0.6400,12.6900,-24.8500,1.0470,7.8800
104677,318.051082,11.781438,0.8800,5.5100,-15.9400,1.6270,6.2700
88025,269.692522,-58.656368,5.2700,-9.5100,-62.8000,1.1000,7.0679
108024,328.267891,41.603232,7.4600,22.6800,-21.2100,0.1560,7.5603
87619,268.481004,-58.272594,4.2800,14.1400,0.1600,0.1340,7.6299
75173,230.417815,-53.541245,4.4100,-65.4900,-37.2200,1.1670,7.7593
45639,139.540080,-61.678835,2.1300,-6.3900,7.1800,1.3120,7.9064
75349,230.962905,-57.330662,0.5700,-1.9700,-4.0700,1.1890,6.3242
25754,82.492623,63.562903,5.3100,19.7300,3.7100,1.0200,8.2428
17453,56.117633,20.928679,13.3900,26.6100,-13.8000,0.0280,6.2615
73522,225.409857,-56.260199,1.5800,-3.4600,-4.1700,-0.0860,7.0957
26372,84.232466,74.318833,16.1100,35.5800,-99.9300,0.3530,6.9830
96247,293.560834,19.387141,5.4200,22.7500,38.7400,1.0520,8.1002
96313,293.745986,27.225499,15.4900,59.6400,37.3400,0.2900,6.7543
84575,259.335539,-63.174547,3.9800,-7.5400,-27.3900,1.2230,8.4565
55537,170.631909,-53.369845,0.9600,-9.4200,0.6400,0.0370,6.9154
39061,119.867770,-39.297126,17.2800,-78.3400,-43.6800,0.4000,5.2249
30732,96.849126,-44.170030,5.5800,4.7700,8.8600,0.1870,8.5417
68938,211.674554,-41.742527,0.9500,-4.8500,-6.7000,1.5700,8.0237
70821,217.247541,-64.117535,4.6800,-28.7300,21.9600,1.1960,8.2672
6999,22.525431,47.007097,11.2600,0.6400,-42.5300,0.9990,4.9608
33827,105.339405,70.808230,7.1400,12.7500,-15.8000,1.3370,5.1913
102081,310.327193,30.191120,16.7000,231.1100,-37.3700,0.6700,7.9508
41303,126.405582,-8.956044,4.7600,-34.9500,3.7300,0.9560,6.1842
116771,354.989246,5.624471,72.5100,376.3200,-437.0000,0.5070,4.1134
5806,18.621500,-5.047964,25.9600,-161.0900,-138.6500,0.5750,7.3417
110817,336.772119,65.132262,1.2900,-0.7400,-1.9300,0.3020,5.5665
67558,207.647933,-41.008376,3.9800,-20.7100,-0.8800,0.2620,8.9190
7779,25.029345,-0.242329,8.7400,21.0000,-5.9500,0.4450,7.1868
70052,215.037638,-61.081839,1.3200,-4.0000,-0.6900,0.1930,7.9381
77070,236.067543,6.425811,44.5400,134.6600,44.1400,1.1670,2.3164
50246,153.890323,-18.934478,8.4500,-83.7000,9.6700,0.4250,8.1463
51087,156.565083,-53.891441,1.5600,-9.9800,4.9600,1.9720,6.1191
9884,31.794229,23.461816,49.4800,190.7300,-145.7700,1.1510,1.7243
19634,63.104105,23.574465,6.1900,-15.7900,-25.5300,1.0140,6.7835
