# Hipparcos bright-star supplement — generated by hipparcos-gaia-match
# Position propagated from Hipparcos epoch (J1991.25) to ref_epoch J2015.50 via Hipparcos PM.
# fitted_g_mag uses G ≈ +0.1835 +0.9882*Hp -0.4359*(B-V) when B-V is present,
# else the fallback G ≈ -0.0444 +0.9770*Hp.
hip,ra,dec,parallax_mas,pmra_mas_yr,pmdec_mas_yr,b_v,fitted_g_mag
3857,12.385769,44.058935,14.8500,-69.6700,-68.5500,0.5940,7.6132
26925,85.723606,18.980311,8.4000,-6.7400,-11.7100,-0.0150,6.7718
101347,308.100296,5.274448,6.1100,7.5700,-3.7700,0.3940,7.9177
90858,278.028741,3.659617,2.7300,9.2200,3.2400,-0.0250,6.5291
34543,107.353978,-60.380136,4.2900,-3.1600,49.8600,0.8210,6.5655
75149,230.374161,-60.889792,2.5000,-4.4300,-2.2900,1.5080,7.8670
41564,127.121423,-2.517172,11.7300,-10.3400,-10.5900,0.3320,6.3833
61715,189.753497,-62.529505,6.6100,-19.5400,-8.4200,0.2320,8.6011
94229,287.731871,33.326106,1.5100,1.6200,-3.3800,1.1330,7.1312
89355,273.504689,9.441804,1.8500,-4.5100,-3.2000,1.4190,7.1844
67655,207.915462,-57.437432,40.0200,-360.1000,-412.6500,0.6630,7.7709
39138,120.083177,-63.567373,6.0200,-1.8800,19.3100,-0.1730,5.0124
25471,81.703345,34.391778,2.5300,-0.2200,-7.3300,0.1380,5.9738
16041,51.645256,63.195057,5.4800,20.9000,-20.8000,0.9240,6.9653
31273,98.369363,-24.222212,5.3500,-3.7200,-11.1000,0.0180,8.3188
91341,279.458994,-23.396750,16.2100,-21.0400,14.1900,0.5350,7.9452
101949,309.888857,40.579662,3.6300,6.6700,0.8400,-0.1340,6.2406
11,0.037406,46.939988,4.2900,11.0900,-2.0200,0.0810,7.4019
3805,12.227607,32.924606,7.4500,-27.3800,-8.9300,0.3630,7.8818
55537,170.631906,-53.369845,0.9600,-9.4200,0.6400,0.0370,6.8578
67682,207.981595,-36.623829,14.1800,-121.5100,-61.8900,0.6440,8.3326
32526,101.812072,8.518719,3.5500,8.4700,-19.3200,1.1980,7.8836
4789,15.375512,69.358510,2.8000,-7.4200,-2.7100,0.0190,6.7668
88902,272.221898,-39.494510,1.5800,2.4700,-15.0900,1.6570,6.9522
99128,301.870494,17.020508,0.2400,-2.3000,-7.5100,0.7590,7.3831
35608,110.219692,-21.575067,2.7000,0.8500,0.4800,-0.0480,8.3970
27743,88.092804,14.171774,6.3300,-17.4600,-2.8800,-0.0530,5.7408
64087,197.004100,-56.384815,3.6700,-19.2500,-6.6300,-0.0330,7.4121
104109,316.381799,20.727060,0.5400,10.3600,-5.0300,0.0000,8.2871
84297,258.508394,-27.796588,2.0900,-4.5500,-4.3700,0.5780,6.5331
94625,288.834380,-39.662823,12.5100,-17.7900,31.4400,0.5960,7.8495
81650,250.185087,-51.477700,20.4800,12.4300,130.1000,0.3210,6.2696
88319,270.562426,-38.637803,10.6400,-48.9700,-15.9900,0.5260,8.5421
97774,298.029819,47.931752,1.3200,-6.2500,-9.8100,-0.1740,6.0999
57808,177.804039,-61.846150,-0.1700,-8.2900,0.7400,0.2550,6.5059
13887,44.705945,43.364328,7.3800,37.6100,-38.5200,0.9920,6.3230
30325,95.680021,-50.101434,2.1000,-1.7000,7.6400,0.8800,7.7356
60084,184.819000,-47.830072,6.7700,-28.2700,-11.7700,0.1050,7.9054
42128,128.814123,-60.400594,6.0500,-19.1000,16.4200,0.4940,8.2497
52566,161.210985,-42.433440,5.1700,-17.0100,-9.3800,0.2480,8.9499
54228,166.430797,-35.472024,3.8500,-44.4700,12.2900,1.3320,7.4397
88212,270.207627,53.628844,3.1000,8.6200,4.8600,1.1220,7.5016
99935,304.146573,-45.908053,6.3700,-0.4900,-3.4700,0.5170,8.2397
101471,308.471760,38.689068,1.8000,0.9200,0.5000,-0.0150,8.6099
81643,250.176267,-39.882543,5.5300,4.2600,7.2200,0.8550,7.9046
57814,177.836814,-68.860734,13.6500,-10.3800,21.4300,0.4710,7.4395
47828,146.233861,-23.484503,2.7700,-7.4800,-6.5900,0.0350,8.0248
90197,276.071882,-49.852531,1.1600,-3.1700,-3.7800,0.1070,8.3690
39748,121.855149,-32.008869,18.4200,-112.7000,39.0000,0.6230,8.4109
97118,296.069580,37.354506,11.7000,72.5800,35.1400,0.9480,4.6028
83925,257.293204,-68.846851,8.0000,4.0900,-25.8500,-0.0500,6.7178
42707,130.552370,-32.231332,3.6200,-12.1600,2.8000,-0.0240,7.4082
65158,200.292928,-51.671180,2.5700,-20.1700,-4.0100,-0.0470,7.6653
50094,153.426979,-27.961384,0.4500,-20.9500,17.3900,1.1070,8.5063
31852,99.887972,28.263092,4.6000,-5.6600,-9.7500,-0.0870,6.1707
96010,292.817687,38.400726,6.7200,13.9700,-12.0100,0.1380,7.7032
31628,99.272773,-2.886676,5.4400,-2.1900,0.9500,1.1140,8.4934
85130,260.973915,-63.168415,1.7800,2.1400,-6.2700,0.9710,7.9726
33936,105.634257,41.635441,5.4300,5.6200,-40.5400,0.5360,8.1128
106498,323.569026,35.756910,4.5500,-10.5800,-9.4900,0.1520,8.2901
87711,268.741436,-43.156244,1.0600,-7.4300,-3.9600,1.3110,7.0734
24348,78.379832,62.691135,12.1600,-37.3600,0.8300,0.2040,6.5083
39079,119.933731,-3.679591,13.0600,-55.1700,-1.8400,1.2050,4.5304
16430,52.888191,47.862302,4.5500,20.3500,-26.7000,-0.0270,6.8857
92855,283.816424,-26.296949,14.5400,13.8700,-52.6500,-0.1340,2.2678
58290,179.314534,-48.743596,24.5400,-106.1900,-18.6000,0.6140,7.9800
95680,291.921290,4.709756,4.4400,17.6000,8.8800,0.3680,6.6740
28633,90.678935,-56.942817,1.8200,6.2200,25.6100,1.5640,7.5659
42776,130.738166,-2.696481,4.2200,-13.8300,-26.2100,0.5210,7.9217
35593,110.178986,-19.227953,2.7300,0.9900,0.2200,0.9310,7.9999
91777,280.721464,-39.285715,2.0200,3.3200,-8.9300,-0.0620,7.1381
17715,56.912696,70.213320,7.1600,29.4100,-29.9300,0.3760,8.1825
35035,108.701233,-15.476248,10.1800,22.5700,-40.2200,0.4320,7.1897
37829,116.339470,-39.345138,4.2100,-21.5800,14.9700,-0.0270,7.3008
92997,284.187497,57.814595,11.4000,-26.3700,-59.3900,1.1550,5.2835
90349,276.528530,-40.052794,5.8100,0.5300,7.1700,0.9220,8.2312
24302,78.222046,13.921484,2.6900,6.2100,4.6100,1.7500,7.9691
107126,325.499489,18.938622,5.0500,-36.1000,-46.9200,1.0630,6.8949
54983,168.872601,-44.395356,9.2700,-62.0500,7.5900,0.2370,7.6897
75887,232.501060,-52.847496,2.3700,-0.8000,-5.0500,1.4160,7.4921
29166,92.280192,7.513515,3.6500,-1.9800,-2.6400,0.9070,6.3403
58955,181.333755,-50.270561,2.4000,-6.6700,1.1100,1.0970,6.5836
95001,289.970142,35.537933,2.2100,2.9500,-0.7800,0.9020,7.8841
47116,144.023760,-51.744656,3.0800,-15.2400,3.9700,-0.0200,8.1476
86744,265.875380,-30.177033,7.4300,-1.5900,-16.1700,0.2600,7.7686
70483,216.254073,-37.447180,9.2500,-32.1200,-32.8700,0.1140,6.7551
46950,143.536581,-51.255239,3.5000,-8.5000,6.3900,-0.1800,5.2131
58571,180.168302,-55.843157,3.6100,-7.5100,5.9700,1.4890,7.4602
89454,273.839743,-31.739666,6.1100,17.7500,-8.5100,0.4660,7.8666
46225,141.362418,-61.950235,13.7900,-115.5400,55.9500,0.1370,5.8260
95057,290.114920,16.841340,5.1400,18.2000,6.4000,0.5120,8.4296
25513,81.840588,14.028951,3.2800,-2.4500,-6.5500,0.1780,8.3380
32149,100.711351,-56.016030,3.7600,-4.7400,10.0500,-0.0350,8.3913
91559,280.078207,12.054186,1.7400,-6.2700,-9.9000,0.2710,6.9930
94062,287.237784,-18.682771,12.0000,-6.1200,-13.3600,0.3640,6.9031
95983,292.763039,8.395516,12.6000,-5.8900,-43.0500,0.5850,8.0914
54322,166.690865,-44.068810,11.3800,-3.4600,-65.5600,0.5490,8.2554
63527,195.267968,-53.135815,7.5300,-31.0700,-17.2100,0.3580,7.7259
89594,274.244520,68.741045,4.9800,-19.7900,-95.8500,-0.0710,6.9246
47196,144.281201,16.225594,8.2900,-46.3500,-47.6200,0.5280,7.7012
111080,337.551383,44.438351,1.5200,0.9900,-2.2100,0.0460,8.9490
60009,184.609043,-64.003115,9.0300,-33.1900,-10.3800,-0.1680,4.2690
50619,155.098382,-63.336686,1.6500,-16.0300,3.0100,-0.0230,8.0402
38909,119.446353,-41.535795,4.0300,-5.2400,-11.9500,1.3110,6.7472
79507,243.366490,-64.985706,6.5800,-15.5100,-11.0300,-0.0520,7.5785
88953,272.361734,36.518986,3.3800,-7.7500,17.8700,0.1250,8.4204
98969,301.399771,19.260553,2.0300,0.6100,-2.6100,0.9080,7.9605
13076,42.012648,51.551632,5.0100,-12.4700,-5.8800,0.2100,7.7805
21544,69.385077,60.090339,5.9400,-0.6600,2.2900,0.0290,7.4345
89654,274.451636,40.303569,5.0900,-2.2600,7.6500,0.0500,7.3858
102981,312.957867,21.868609,10.2900,20.3200,-13.5900,0.5010,8.0786
64322,197.745640,-62.087772,9.4200,-27.2200,-13.0200,0.4360,8.1267
26560,84.718953,35.078100,6.3600,5.5100,-1.8700,0.3760,8.0244
48377,147.922539,-60.593723,4.6000,18.0500,-16.4700,0.9500,6.9342
4907,15.741145,69.226421,38.7300,223.8800,-148.3800,0.7560,7.4338
16281,52.478083,58.878745,1.3200,-1.9400,-1.1400,0.4890,4.4669
104130,316.454861,30.217153,2.9100,12.0200,-17.9800,1.4710,7.9721
10322,33.235714,57.203561,24.3800,267.1400,-217.0500,0.6510,6.8175
86988,266.640348,-14.757439,4.2800,1.3600,-7.3500,0.2870,8.3893
37242,114.730440,16.096388,0.1800,4.3800,-11.8400,1.6090,8.1590
76723,235.011932,-65.661700,0.2600,-5.7100,-5.0300,-0.0320,8.4295
98677,300.641600,15.589569,51.7100,-160.0700,-582.0700,0.7140,6.9383
42505,129.996493,-59.546899,3.1400,-9.3700,3.2500,-0.0880,6.9222
44202,135.063828,-57.298657,5.5900,-18.7100,6.1700,0.4360,8.1169
75654,231.845074,-45.468051,11.2800,-52.7900,-43.0500,0.5530,8.6094
87837,269.175392,11.871438,18.7100,34.1700,-139.3700,0.6060,7.9439
43702,133.502534,-42.485752,0.8200,-4.8800,3.4200,0.2410,7.1543
111550,338.972468,50.070788,1.9700,6.1900,-0.0300,-0.0710,6.4305
116089,352.849294,59.462500,3.5000,20.6200,9.1500,1.6530,6.6871
90067,275.704662,17.826685,7.4800,72.5200,16.0600,1.2500,4.8270
56520,173.808651,-35.612029,5.0300,-37.4300,2.6600,0.1090,6.9351
41357,126.566138,-42.137457,-0.1400,-5.3700,5.2700,0.0310,7.9475
20590,66.150292,42.721596,-0.4000,4.7900,-3.5600,,8.2111
76642,234.766193,-83.232727,0.8700,-10.7300,-7.7700,-0.0800,8.8655
29698,93.848820,-60.651898,2.9800,2.5900,-8.0100,1.3400,8.3850
73020,223.844901,-66.660623,2.1200,-6.1800,-11.6800,-0.0450,8.2376
76987,235.795503,-37.918316,4.1800,-22.3900,-17.1400,0.5020,8.5130
30206,95.330603,-44.773512,1.4900,1.9900,22.4200,0.0590,8.8642
28813,91.243021,14.387626,24.5600,84.6600,-188.0300,0.5080,6.6031
49450,151.438444,-30.891743,6.9000,-38.0100,-17.2100,1.0000,6.2898
36517,112.688355,-6.717956,2.3300,-8.3600,-4.0700,0.1680,8.0064
51713,158.485950,-80.516514,11.9600,7.3400,58.2700,0.4150,7.0982
76391,234.032838,-81.725512,12.6900,-19.8200,93.4000,0.5380,8.0526
70163,215.330914,-43.488603,15.3700,-272.9000,-24.0800,0.7250,7.9217
22704,73.234597,35.802829,1.2000,-1.4500,-9.9400,0.2210,8.0524
33288,103.878145,-27.137106,0.2800,-1.7500,2.3500,-0.1500,8.3822
78027,238.985147,-40.786698,7.5800,-10.5000,-44.9000,1.0870,7.0326
91925,281.093019,-2.489206,1.6400,-0.0300,2.9100,1.3550,7.6669
73486,225.281623,-72.719122,3.3600,-8.9000,-9.6800,-0.0140,8.1648
92415,282.503122,-39.348389,8.0900,27.8800,-14.8800,0.4560,8.1477
64585,198.567906,-41.211836,3.7400,-35.4300,-11.1700,1.0300,7.2452
97898,298.425266,14.327033,2.9100,5.6100,-18.9400,1.2750,7.3954
82562,253.138709,-51.129830,11.6800,-141.7700,-146.3600,1.5820,8.3190
58910,181.203350,-62.002291,1.0200,-6.1300,0.1600,0.6260,7.3917
110647,336.228863,55.124606,2.2000,6.3700,0.1900,0.1100,8.6938
42951,131.336547,-2.601119,11.5000,3.7700,-13.2300,0.5210,6.2911
92831,283.717397,41.602713,12.1900,-1.3700,-2.3000,1.0340,5.1287
13521,43.532910,48.218221,3.3900,4.5800,-13.9000,0.1390,8.3945
100574,305.934899,37.476449,3.6500,5.0900,0.1700,-0.1730,6.0599
84332,258.615216,-39.766657,-0.6000,-1.7600,-1.6000,2.2820,5.5334
99236,302.166173,24.758108,2.6100,-30.1900,-46.6100,0.9370,7.5328
28192,89.369133,3.537875,2.4100,-0.5800,-0.3500,1.4650,8.1427
61959,190.468869,-64.728712,7.3700,-20.5200,3.9000,0.4500,7.2707
103788,315.476117,49.642369,3.4400,37.4200,27.5900,1.2000,8.0606
30085,94.961318,-39.479954,4.6700,8.6900,-1.6900,0.9270,7.8732
49599,151.866806,-37.503816,20.5100,-135.4600,18.0000,0.7600,8.3512
422,1.286886,67.839973,2.5300,7.1300,-7.0800,1.2880,6.9450
56560,173.941470,-35.409000,0.7400,4.7300,0.1400,1.5330,7.8364
36304,112.095759,-37.810370,9.4300,-0.5800,-46.8500,0.0610,6.6201
104958,318.898178,44.954537,2.6600,10.5700,2.1200,-0.0700,7.5863
87679,268.625310,-26.632690,20.7600,-0.9800,-138.8800,0.7580,8.3026
53663,164.681436,-41.570523,4.6100,6.8300,-17.9100,0.0900,8.0700
22422,72.384247,15.888646,19.6800,87.3700,-23.6800,0.5780,7.5608
51143,156.712600,-30.072954,4.7800,3.8300,-3.8100,0.0600,8.3598
85287,261.414009,7.501456,6.5800,-34.1400,-7.9000,0.6940,7.6684
66557,204.651848,-59.842655,10.0900,-6.2100,-65.0800,0.6890,8.3327
97965,298.647141,41.464284,4.1800,-10.7500,-23.8900,0.9240,7.0839
72572,222.575933,-52.385382,-0.1100,-4.2500,-9.3500,0.0080,7.8686
33302,103.906197,-20.136326,34.2100,51.3500,39.7500,0.3740,4.6257
84288,258.470926,-56.800707,6.6700,-27.6800,-30.0400,0.4500,6.8853
91955,281.161100,15.633171,8.4000,-7.6700,-2.7800,0.3630,8.2080
45581,139.354625,-74.894176,4.5200,-16.3300,31.8500,0.0210,5.3923
4005,12.853224,32.656698,18.7800,-101.6400,-87.5900,0.5590,7.1343
80238,245.715678,-23.118869,7.5200,-12.4800,-26.2100,0.2710,7.5168
36003,111.296677,-49.912855,0.9000,-5.4300,8.3300,1.2130,7.7980
67478,207.417753,-74.909910,3.0200,-18.6600,-10.2500,1.1710,8.4982
28590,90.523556,1.760846,2.8200,-8.9400,-7.1500,0.0820,8.0636
31586,99.150511,1.053997,1.9200,-6.6000,-5.9900,-0.0750,7.8652
55672,171.104976,-47.505807,13.5900,-64.4400,24.2300,0.5440,8.3761
55286,169.840088,-41.979897,6.2100,-55.9200,25.4400,0.2940,8.6432
746,2.298916,59.149003,59.8900,523.3900,-180.4200,0.3800,2.2711
89075,272.691113,61.184643,3.1200,-2.3000,-12.0500,0.9300,7.8719
111360,338.406695,46.565245,4.0200,13.5900,-5.4600,-0.0300,7.4898
116140,352.982545,52.532540,1.0600,-33.2100,-13.5500,1.1400,8.4030
36901,113.800861,-17.547545,18.0400,-40.9900,148.2800,0.5950,7.1285
41813,127.873391,-54.394195,6.6400,15.4300,-43.1000,1.2980,5.8832
115654,351.431496,66.920996,3.9200,-0.7600,-7.6900,0.0650,7.7350
98041,298.836841,0.334268,4.3500,2.2400,3.1100,1.9070,8.0390
56984,175.219407,-42.736629,3.3600,-11.5400,-3.1300,0.0140,8.6269
51323,157.249815,-60.099499,1.7800,-15.4700,-0.8500,-0.0840,8.2150
57981,178.400263,-46.741662,3.1400,71.2800,19.8700,1.0050,6.8806
82657,253.457268,-72.103113,2.9100,6.5200,-8.2600,1.2810,7.1161
89347,273.467580,2.393417,2.7800,-1.3900,-11.1900,1.5450,5.8645
114454,347.699640,51.480631,3.7900,10.4200,-8.0400,0.2650,8.7053
40885,125.145534,-13.633445,0.3900,-6.6500,1.1400,0.9590,7.7308
42700,130.539044,-3.049963,1.0700,1.0900,-9.9000,1.4820,6.8506
31832,99.832604,42.488637,7.5400,-0.9700,-55.6500,1.2360,4.3884
27822,88.311270,-61.839415,6.5800,-5.0100,0.2400,0.0640,6.8856
98690,300.672099,12.358727,2.0600,16.9100,-2.6800,1.5050,6.1784
87312,267.606094,-61.924516,17.4400,-53.4500,23.8500,0.5290,6.6434
91191,279.048000,11.243132,5.0600,-7.1300,-13.5900,0.0650,7.7746
95438,291.202852,43.521744,3.9100,-5.1000,-14.7500,0.9780,7.7620
36748,113.372530,-59.198526,2.6200,10.0600,-2.8600,1.5180,6.9337
110044,334.337391,28.107442,3.4400,-3.1400,-9.8100,1.2150,8.2418
38733,118.946686,-27.113667,5.3600,-13.2300,-42.8600,1.0830,7.5581
70203,215.452263,-61.549646,0.3300,-2.4500,-5.2900,1.2080,8.2745
64478,198.232223,-59.817069,25.1200,8.2300,-107.8900,0.5920,6.0328
26667,85.016026,-26.941733,6.5000,-1.6200,-1.8100,0.4040,8.8720
91421,279.673112,24.647659,10.4800,29.9400,-18.9800,0.4120,8.0285
36436,112.475087,-17.532516,4.3400,-10.6000,12.8000,1.0470,8.1767
7540,24.289750,48.711806,4.8700,6.8700,-9.5100,0.1350,8.8114
36863,113.682121,-44.691794,2.8000,-13.8200,38.5200,1.5540,6.1966
45411,138.808771,-19.596036,2.7400,-12.0400,7.4600,-0.0210,7.5650
32616,102.078676,-20.012972,3.4400,-7.8000,4.5300,-0.0750,8.4977
37663,115.917304,-52.839494,1.6300,-7.8200,7.8900,-0.0350,8.5000
61700,189.708788,-62.031281,7.7800,37.1900,62.9800,1.0510,7.3942
113149,343.690796,31.054600,2.5900,-11.6000,-11.4900,0.1870,8.7689
3112,9.904124,43.636811,6.7200,60.1000,0.8800,0.4460,8.6560
51506,157.779834,-61.576314,0.9400,-5.3300,4.1100,0.0000,8.3365
87652,268.555757,8.707091,0.8800,-0.7900,-10.5200,1.2950,8.4639
95022,290.012676,33.291065,2.4900,1.6900,2.8600,0.1080,8.4970
35415,109.677019,-24.954359,1.0200,-1.8200,3.7400,-0.1320,4.5597
87325,267.645426,7.232919,10.2600,7.0800,23.1200,0.4370,7.6223
91263,279.234265,67.804592,4.9300,-3.1100,29.4000,0.0290,7.5827
94088,287.309679,6.290031,6.3700,22.5200,6.7200,0.3800,8.7144
39604,121.391629,0.693244,0.4200,-9.1700,-0.8100,-0.0550,8.4396
34981,108.563352,-26.352490,2.0700,-6.5800,3.8900,-0.1700,4.6257
33434,104.287323,-17.560008,2.8800,-5.0200,-1.4300,-0.0040,7.9726
80811,247.531039,-53.029148,3.8600,4.2000,-11.1800,0.3900,8.5717
49537,151.716731,-51.077695,2.9700,-20.0500,7.0600,-0.0320,7.2041
21886,70.574253,47.586509,5.6800,50.2000,-45.2300,1.2230,7.5268
85477,262.019871,-64.951156,2.5800,-5.3700,-17.9300,1.5170,6.8057
41388,126.658947,-43.408566,0.7900,-6.0900,6.4000,0.0970,7.8397
5628,18.071513,40.910939,8.9800,62.6500,-26.7700,0.3550,7.4604
50251,153.909117,-39.291370,9.1100,-88.7600,12.3200,0.4360,8.1762
85576,262.319444,-9.990578,9.1000,19.8200,12.5800,0.4000,7.5396
42913,131.176158,-54.709269,40.9000,28.7800,-104.1400,0.0430,2.0721
87358,267.754418,12.213423,1.2000,-0.2100,4.7100,1.0920,8.5029
105081,319.311916,55.058834,4.4800,11.8300,9.9400,0.1360,7.9413
83247,255.227090,-76.219406,17.6700,-33.5200,-159.0300,0.5320,6.8002
109379,332.374121,62.159694,1.6200,8.7700,3.9200,0.1030,8.6573
35644,110.330631,-18.619801,2.2000,1.9100,-3.2700,1.0300,8.1445
83722,256.670627,-48.012487,6.1900,-14.6300,-60.6000,1.0040,7.6123
106122,322.447712,45.896005,33.6000,426.5700,352.0400,0.7590,7.6895
14005,45.075296,42.140017,3.3500,-70.3500,-61.0600,0.4550,8.1481
57110,175.617988,-42.576647,3.5400,-0.7500,1.1600,1.0910,8.4836
98328,299.666281,55.163967,9.6400,0.1700,8.4300,0.9720,8.0512
31895,100.007368,-48.541826,11.4400,26.5100,30.0600,0.7470,7.8133
70058,215.058762,-55.791193,3.4500,-44.4400,29.5200,0.9440,6.7590
82907,254.136886,-63.883959,5.6700,-9.0700,-30.0200,0.9830,8.4516
55179,169.463778,-45.505857,6.0100,-26.0300,-16.5300,1.0710,6.8321
79415,243.114119,-75.292929,5.1400,-27.6100,-20.3400,0.2560,7.8692
64564,198.507910,-62.653903,0.3600,-5.4700,-3.2300,0.9980,6.4884
76749,235.082631,-43.506231,2.7600,-1.4600,11.1500,0.3490,8.7082
101170,307.596946,40.664760,3.9000,4.3100,3.8300,-0.1250,8.1736
104484,317.496309,49.018998,-1.1500,-2.7100,-3.5900,0.4700,8.8235
79018,241.933465,-46.525522,6.8400,-15.4200,-41.5300,0.0450,7.1508
52208,159.995443,-53.458598,4.7700,-3.6400,-1.0400,0.4340,8.6711
48479,148.309959,-23.683259,2.9200,-12.5500,-8.7000,1.0210,7.6148
83358,255.556477,-42.628156,-0.2500,2.3700,-4.6200,1.3790,7.9727
113620,345.175055,51.881137,3.2600,-2.7200,-10.3500,1.0180,8.5550
92631,283.114866,26.535604,14.4000,111.7400,156.9000,0.6080,8.0617
87140,267.062741,-35.895410,4.7500,-12.6800,-25.3100,-0.0420,7.2184
95030,290.031914,36.386378,3.7900,6.9200,-15.3900,0.1770,8.7634
6977,22.457503,73.737798,1.2900,16.7400,-7.0700,0.4850,8.6094
40572,124.248307,-57.462417,2.1500,0.7000,-13.6300,1.2500,8.1574
15863,51.080871,49.861068,5.5100,24.1100,-26.0100,0.4810,1.7428
109562,332.910801,52.429978,-0.1900,-4.8400,-1.9200,0.0100,7.6503
98030,298.806542,-0.434691,4.7400,8.6300,-24.8900,0.1860,8.8484
39446,120.959706,-22.698288,2.7400,-2.4500,-1.4600,-0.0610,8.6794
39852,122.123450,-19.860200,2.3700,-9.7900,4.7200,-0.0630,7.1979
32908,102.847313,-18.046799,5.2100,-10.8900,-14.0100,0.1910,8.2236
474,1.420185,44.468657,7.0000,-1.4400,-4.4600,0.2470,8.3376
36503,112.651437,4.554315,3.2100,3.9300,-2.2500,1.0820,7.3807
54173,166.225693,-35.804659,6.1500,-21.6900,4.4500,0.0210,5.5405
88247,270.299466,-35.329136,3.0400,3.1300,-5.5200,0.0940,8.7798
52664,161.533481,-62.836472,3.3500,-31.4800,9.9600,0.6610,8.1967
270,0.849534,73.174508,4.7000,-22.4600,2.5900,0.1460,7.3934
59529,183.113292,-43.999356,1.5200,-26.9900,4.7300,1.1400,7.5037
69385,213.050708,-59.804456,0.4100,-1.9300,-2.9100,1.5990,7.4815
100571,305.914004,46.527884,1.4100,-0.8000,-7.7400,-0.0400,8.5319
94377,288.143571,16.846370,3.8500,2.1800,-11.6400,-0.0100,6.8388
36911,113.836545,8.516031,1.3000,-1.7900,-5.4400,1.1630,7.5727
96925,295.535847,31.540611,7.7300,7.3800,-24.3700,0.4810,8.1763
102221,310.687840,2.995285,12.0700,-9.2600,-5.6300,0.4550,8.0592
103530,314.625210,50.461806,2.5800,9.8000,3.4400,-0.1440,5.7706
92599,283.030183,41.383237,2.6700,-4.1800,-1.5200,-0.0830,6.4259
108114,328.564106,45.543061,3.4700,-2.8800,-11.8400,0.0440,8.5249
28716,90.979947,20.138440,0.1000,2.1900,-2.8100,0.2360,4.6661
30104,95.027100,-48.742244,38.9200,235.0600,-267.2600,0.6570,6.4295
29518,93.270068,-30.570684,2.0600,-2.5300,-0.3800,1.5910,8.3250
47224,144.368200,-36.096000,9.6700,-25.6100,-1.4300,1.1180,5.5862
8656,27.887895,49.869378,1.3400,1.1800,-2.6100,-0.0180,8.2159
78215,239.582222,-41.659645,3.7500,-8.3000,-7.3700,0.1660,7.9183
95594,291.654855,26.312300,1.6100,6.2900,-1.6800,0.3330,8.8634
64435,198.098589,-70.321903,2.0600,-10.1300,-3.4700,1.1800,8.4349
24010,77.424781,15.597163,10.2400,-7.1200,-16.1400,0.3130,4.8006
41465,126.869062,-28.285116,3.0800,-8.5400,7.6400,0.9940,7.7452
34519,107.286056,-31.933526,1.2900,-4.9000,6.6400,-0.1170,7.6365
106393,323.235906,49.977681,6.8600,15.8100,11.8600,-0.0420,5.9040
39769,121.922199,-3.406703,2.0000,-3.9700,-2.1900,1.5950,6.2677
13980,45.017476,55.187941,6.2400,44.7900,-33.7800,0.1260,7.3724
88838,272.016885,-22.224079,3.0300,3.5400,-4.5900,2.7730,7.6912
13962,44.953011,57.663227,0.9100,0.0900,-2.7700,1.9160,6.1278
90883,278.083616,36.998775,1.5800,-6.1700,-3.5100,5.4600,5.2847
5108,16.368518,81.961468,3.7800,13.1600,-3.7600,0.0240,8.0395
89329,273.402793,9.773310,5.1700,-19.0400,-27.9800,1.2540,7.3255
77690,237.918682,-71.159686,1.5700,-8.7000,-8.5500,0.1120,8.7324
47985,146.707861,-16.546616,10.9700,-9.7200,-7.3500,0.5150,7.7267
73189,224.383306,-25.441781,8.2100,32.0300,0.3200,0.2050,6.9526
70904,217.492998,-56.131320,6.4100,-21.4200,-18.9700,0.2330,6.9700
39225,120.345966,-54.515507,2.4700,-5.9000,5.2400,-0.0440,6.2508
50583,154.994566,19.840831,25.9600,310.7700,-152.8800,1.1280,1.6782
96840,295.273035,13.815634,1.9800,0.0000,-10.9500,-0.0780,6.1272
33669,104.923035,-33.475661,4.6400,-3.8300,13.8900,0.2030,6.6372
57963,178.334393,-65.404412,2.3900,-10.8300,-0.1400,0.0050,7.4351
87790,269.004923,5.161431,2.0900,0.3600,-6.6800,-0.0530,7.5098
30440,95.993106,-68.600860,1.5400,8.6000,8.1400,1.4600,7.7496
73129,224.183160,-62.781067,3.9100,-12.4100,-11.7800,-0.0230,5.2138
36186,111.783275,-17.864855,11.6300,-3.2700,1.5600,0.3140,5.5808
25745,82.457424,18.416028,4.9900,4.1100,-38.7700,0.1010,7.6897
93819,286.590974,-22.600385,4.3800,41.5500,-20.2500,1.1000,8.0943
14103,45.466203,43.299414,0.4100,5.3700,-4.1100,1.6520,7.8240
80813,247.536745,-34.121611,3.1400,-8.5900,-20.0100,0.4800,8.3151
40940,125.328306,-14.975944,3.3000,-2.5400,-13.6600,1.3240,6.3364
100731,306.331091,52.863632,3.0000,8.3100,9.3000,-0.0260,8.2194
108174,328.750012,53.935977,20.8000,149.4400,87.0300,0.4860,6.8103
100285,305.110637,3.983707,1.1300,10.3700,2.3000,0.2650,8.3495
91314,279.386663,-12.350071,12.7400,-41.5600,-46.0400,0.4760,6.8444
100313,305.175470,22.276755,3.0000,1.7000,-4.5900,-0.0680,7.2000
29786,94.071681,19.602538,2.2400,9.6800,-11.6400,0.9430,8.6074
54643,167.758494,-36.225627,7.4800,-4.2000,-15.4700,0.4260,7.4789
110533,335.885339,40.579396,5.2700,-8.4100,-6.6000,1.0320,8.2326
32595,102.000077,11.482877,3.2500,-1.0700,-5.9700,-0.0180,8.0874
